,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
160,,,,,Ureterorenoscopy with fragmentation and removal of calculus of kidney,789781007,True,True,Ureterorenoscopy with fragmentation and removal of calculus of kidney (procedure),900000000000207008,Fully defined,Calculus of kidney with calculus of ureter
161,154641,N20.2,Calculus of kidney with calculus of ureter,1,Calculus of kidney with calculus of ureter,266556005,True,True,Calculus of kidney and ureter (disorder),900000000000207008,Fully defined,Calculus of kidney with calculus of ureter
162,,,,,ESWL (extracorporeal shockwave lithotripsy) of ureteric calculus,20042009,True,True,Extracorporeal shockwave lithotripsy of ureter (procedure),900000000000207008,Fully defined,Calculus of ureter
163,,,,,Cystoscopic laser lithotripsy of ureteric calculus (procedure),176064007,True,True,Cystoscopic laser lithotripsy of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
164,1347390,N13.2,Hydronephrosis with renal and ureteral calculous obstruction,1,Hydronephrosis due to calculus of kidney and ureter (disorder),736640009,True,True,Hydronephrosis due to calculus of kidney and ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
165,,,,,Ureteroscopic fragmentation of ureteric calculus (procedure),236179008,True,True,Ureteroscopic fragmentation of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
166,,,,,Ureteroscopic ultrasound fragmentation of ureteric calculus,236180006,True,True,Ureteroscopic ultrasound fragmentation of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
167,,,,,Ureteroscopic disimpaction of ureteric calculus (procedure),236181005,True,True,Ureteroscopic disimpaction of ureteric calculus (procedure),900000000000207008,Primitive,Calculus of ureter
168,,,,,Nephroscopic ultrasound fragmentation of ureteric calculus,236173009,True,True,Nephroscopic ultrasound fragmentation of ureteric calculus (procedure),900000000000207008,Primitive,Calculus of ureter
169,,,,,Manipulation of ureteral calculus by catheter (procedure),88459000,True,True,Manipulation of ureteral calculus by catheter (procedure),900000000000207008,Fully defined,Calculus of ureter
170,,,,,Extracorporeal shockwave lithotripsy of ureteric calculus,20042009,True,True,Extracorporeal shockwave lithotripsy of ureter (procedure),900000000000207008,Fully defined,Calculus of ureter
171,,,,,Urinary cystotomy with fragmentation of ureteral calculus,264884007,True,True,Urinary cystotomy with fragmentation of ureteral calculus (procedure),900000000000207008,Primitive,Calculus of ureter
172,,,,,Cystoscopic dilatation of ureter for calculus (procedure),176068005,True,True,Cystoscopic dilatation of ureter for calculus (procedure),900000000000207008,Primitive,Calculus of ureter
173,,,,,Nephroscopic lithotripsy of ureteric calculus (procedure),236172004,True,True,Nephroscopic lithotripsy of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
174,,,,,Cystoscopic lithotripsy of ureteric calculus (procedure),236190003,True,True,Cystoscopic lithotripsy of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
175,,,,,Cystoscopic dilation of ureter for drainage of calculus,176068005,True,True,Cystoscopic dilatation of ureter for calculus (procedure),900000000000207008,Primitive,Calculus of ureter
176,,,,,Laparoscopic incision of ureter and removal of calculus,446316001,True,True,Laparoscopic incision of ureter and removal of calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
177,,,,,Cystoscopic extraction of ureteric calculus (procedure),265562006,True,True,Cystoscopic extraction of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
178,,,,,Ureteroscopic removal of ureteric calculus (procedure),265561004,True,True,Ureteroscopic removal of ureteric calculus (procedure),900000000000207008,Primitive,Calculus of ureter
179,,,,,Ureteroscopic laser fragmentation of ureteric calculus,176058000,True,True,Ureteroscopic laser fragmentation of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
180,,,,,Nephroscopic laser fragmentation of ureteric calculus,176050007,True,True,Nephroscopic laser fragmentation of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
181,,,,,Nephroscopic removal of ureteric calculus (procedure),176052004,True,True,Nephroscopic removal of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
182,,,,,Cystoscopic upward disimpaction of ureteric calculus,236191004,True,True,Cystoscopic upward disimpaction of ureteric calculus (procedure),900000000000207008,Primitive,Calculus of ureter
183,,,,,Ureteroscopic laser lithotripsy of ureteric calculus,176058000,True,True,Ureteroscopic laser fragmentation of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
184,,,,,Cystoscopic removal of ureteric calculus (procedure),795181000000104,True,True,Cystoscopic removal of ureteric calculus (procedure),999000011000000103,Primitive,Calculus of ureter
185,1347390,N13.2,Hydronephrosis with renal and ureteral calculous obstruction,1,Hydronephrosis due to calculus of kidney and ureter,736640009,True,True,Hydronephrosis due to calculus of kidney and ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
186,,,,,Fluoroscopy guided removal of calculus from ureter,810201000000109,True,True,Removal of calculus from ureter using fluoroscopic guidance (procedure),999000011000000103,Primitive,Calculus of ureter
187,,,,,Cystoscopic laser lithotripsy of ureteric calculus,176064007,True,True,Cystoscopic laser lithotripsy of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
188,,,,,Urethral removal of ureteric calculus (procedure),288010005,True,True,Urethral removal of ureteric calculus (procedure),900000000000207008,Primitive,Calculus of ureter
189,,,,,Ureteroscopic fragmentation of ureteric calculus,236179008,True,True,Ureteroscopic fragmentation of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
190,,,,,Ureteroscopic disimpaction of ureteric calculus,236181005,True,True,Ureteroscopic disimpaction of ureteric calculus (procedure),900000000000207008,Primitive,Calculus of ureter
191,148668,N20.1,Calculus of ureter,1,Occlusion of ureter due to calculus (disorder),25463000,True,True,Occlusion of ureter due to calculus (disorder),900000000000207008,Fully defined,Calculus of ureter
192,,,,,Ureteroscopic lithotripsy of ureteric calculus,236179008,True,True,Ureteroscopic fragmentation of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
193,,,,,Dormia basket extraction of ureteric calculus,302361003,True,True,Cystoscopic extraction of ureteric calculus without disintegration (procedure),900000000000207008,Primitive,Calculus of ureter
194,,,,,Manipulation of ureteral calculus by catheter,88459000,True,True,Manipulation of ureteral calculus by catheter (procedure),900000000000207008,Fully defined,Calculus of ureter
195,,,,,Nephroscopic lithotripsy of ureteric calculus,236172004,True,True,Nephroscopic lithotripsy of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
196,,,,,Cystoscopic dilatation of ureter for calculus,176068005,True,True,Cystoscopic dilatation of ureter for calculus (procedure),900000000000207008,Primitive,Calculus of ureter
197,,,,,Cystoscopic lithotripsy of ureteric calculus,236190003,True,True,Cystoscopic lithotripsy of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
198,341224,N13.6,Pyonephrosis,1,Calculus of lower third of ureter (disorder),447043009,True,True,Calculus of lower third of ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
199,341225,N13.2,Hydronephrosis with renal and ureteral calculous obstruction,2,Calculus of lower third of ureter (disorder),447043009,True,True,Calculus of lower third of ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
200,341226,N20.2,Calculus of kidney with calculus of ureter,3,Calculus of lower third of ureter (disorder),447043009,True,True,Calculus of lower third of ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
201,341227,N20.1,Calculus of ureter,4,Calculus of lower third of ureter (disorder),447043009,True,True,Calculus of lower third of ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
202,,,,,Cystoscopic extraction of ureteric calculus,265562006,True,True,Cystoscopic extraction of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
203,,,,,Ureteroscopic removal of ureteric calculus,265561004,True,True,Ureteroscopic removal of ureteric calculus (procedure),900000000000207008,Primitive,Calculus of ureter
204,154641,N20.2,Calculus of kidney with calculus of ureter,1,Calculus of kidney with calculus of ureter,266556005,True,True,Calculus of kidney and ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
205,,,,,Antegrade extraction of ureteric calculus,176052004,True,True,Nephroscopic removal of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
206,,,,,Removal of calculus of ureter by incision,56807000,True,True,Ureterolithotomy (procedure),900000000000207008,Fully defined,Calculus of ureter
207,,,,,Nephroscopic removal of ureteric calculus,176052004,True,True,Nephroscopic removal of ureteric calculus (procedure),900000000000207008,Fully defined,Calculus of ureter
208,154641,N20.2,Calculus of kidney with calculus of ureter,1,Calculus of kidney and ureter (disorder),266556005,True,True,Calculus of kidney and ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
209,,,,,Cystoscopic removal of ureteric calculus,795181000000104,True,True,Cystoscopic removal of ureteric calculus (procedure),999000011000000103,Primitive,Calculus of ureter
210,,,,,Urethral removal of ureteric calculus,288010005,True,True,Urethral removal of ureteric calculus (procedure),900000000000207008,Primitive,Calculus of ureter
211,148668,N20.1,Calculus of ureter,1,Occlusion of ureter due to calculus,25463000,True,True,Occlusion of ureter due to calculus (disorder),900000000000207008,Fully defined,Calculus of ureter
212,341224,N13.6,Pyonephrosis,1,Calculus of lower third of ureter,447043009,True,True,Calculus of lower third of ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
213,341225,N13.2,Hydronephrosis with renal and ureteral calculous obstruction,2,Calculus of lower third of ureter,447043009,True,True,Calculus of lower third of ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
214,341226,N20.2,Calculus of kidney with calculus of ureter,3,Calculus of lower third of ureter,447043009,True,True,Calculus of lower third of ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
215,341227,N20.1,Calculus of ureter,4,Calculus of lower third of ureter,447043009,True,True,Calculus of lower third of ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
216,154641,N20.2,Calculus of kidney with calculus of ureter,1,Calculus of kidney and ureter,266556005,True,True,Calculus of kidney and ureter (disorder),900000000000207008,Fully defined,Calculus of ureter
217,254982,N13.6,Pyonephrosis,1,Calculus of ureter,31054009,True,True,Ureteric stone (disorder),900000000000207008,Fully defined,Calculus of ureter
218,254983,N13.2,Hydronephrosis with renal and ureteral calculous obstruction,2,Calculus of ureter,31054009,True,True,Ureteric stone (disorder),900000000000207008,Fully defined,Calculus of ureter
219,254984,N20.2,Calculus of kidney with calculus of ureter,3,Calculus of ureter,31054009,True,True,Ureteric stone (disorder),900000000000207008,Fully defined,Calculus of ureter
220,254985,N20.1,Calculus of ureter,4,Calculus of ureter,31054009,True,True,Ureteric stone (disorder),900000000000207008,Fully defined,Calculus of ureter
