,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
160,357236,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to Friedreich ataxia,50270004,True,True,Dilated cardiomyopathy due to Friedreich's ataxia (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
161,357237,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to Friedreich ataxia,50270004,True,True,Dilated cardiomyopathy due to Friedreich's ataxia (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
162,357238,G11.1,Early-onset cerebellar ataxia,1,Dilated cardiomyopathy due to Friedreich ataxia,50270004,True,True,Dilated cardiomyopathy due to Friedreich's ataxia (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
163,368055,E85.4,Organ-limited amyloidosis,1,Dilated cardiomyopathy secondary to amyloidosis,58629009,True,True,Dilated cardiomyopathy due to amyloidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
164,368056,I43.1,Cardiomyopathy in metabolic diseases,1,Dilated cardiomyopathy secondary to amyloidosis,58629009,True,True,Dilated cardiomyopathy due to amyloidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
165,368057,I43.1,Cardiomyopathy in metabolic diseases,1,Dilated cardiomyopathy secondary to amyloidosis,58629009,True,True,Dilated cardiomyopathy due to amyloidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
166,368058,E85.4,Organ-limited amyloidosis,1,Dilated cardiomyopathy secondary to amyloidosis,58629009,True,True,Dilated cardiomyopathy due to amyloidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
167,1966647,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy caused by anthracycline,880042006,True,True,Dilated cardiomyopathy caused by anthracycline (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
168,428153,E83.1,Disorders of iron metabolism,1,Dilated cardiomyopathy due to haemochromatosis,8209004,True,True,Dilated cardiomyopathy due to hemochromatosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
169,428154,I43.1,Cardiomyopathy in metabolic diseases,1,Dilated cardiomyopathy due to haemochromatosis,8209004,True,True,Dilated cardiomyopathy due to hemochromatosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
170,428155,I43.1,Cardiomyopathy in metabolic diseases,1,Dilated cardiomyopathy due to haemochromatosis,8209004,True,True,Dilated cardiomyopathy due to hemochromatosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
171,428156,E83.1,Disorders of iron metabolism,1,Dilated cardiomyopathy due to haemochromatosis,8209004,True,True,Dilated cardiomyopathy due to hemochromatosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
172,428153,E83.1,Disorders of iron metabolism,1,Dilated cardiomyopathy due to hemochromatosis,8209004,True,True,Dilated cardiomyopathy due to hemochromatosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
173,428154,I43.1,Cardiomyopathy in metabolic diseases,1,Dilated cardiomyopathy due to hemochromatosis,8209004,True,True,Dilated cardiomyopathy due to hemochromatosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
174,428155,I43.1,Cardiomyopathy in metabolic diseases,1,Dilated cardiomyopathy due to hemochromatosis,8209004,True,True,Dilated cardiomyopathy due to hemochromatosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
175,428156,E83.1,Disorders of iron metabolism,1,Dilated cardiomyopathy due to hemochromatosis,8209004,True,True,Dilated cardiomyopathy due to hemochromatosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
176,1486619,M33.1,Other dermatomyositis,1,Dilated cardiomyopathy due to dermatomyositis,46696008,True,True,Dilated cardiomyopathy due to dermatomyositis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
177,1486620,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to dermatomyositis,46696008,True,True,Dilated cardiomyopathy due to dermatomyositis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
178,1486617,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to dermatomyositis,46696008,True,True,Dilated cardiomyopathy due to dermatomyositis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
179,1486618,M33.1,Other dermatomyositis,1,Dilated cardiomyopathy due to dermatomyositis,46696008,True,True,Dilated cardiomyopathy due to dermatomyositis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
180,18501,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy secondary to radiation,12563008,True,True,Dilated cardiomyopathy caused by radiation (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
181,29663,I42.0,Dilated cardiomyopathy,1,Dilated peripartum cardiomyopathy (disorder),16253001,True,True,Dilated peripartum cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
182,407756,E71.1,Other disorders of branched-chain amino-acid metabolism,1,Dilated cardiomyopathy with ataxia syndrome,711412004,True,True,3-methylglutaconic aciduria type 5 (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
183,73533,I42.8,Other cardiomyopathies,1,Secondary dilated cardiomyopathy (disorder),20529002,True,True,Secondary dilated cardiomyopathy (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
184,351187,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy with genetic marker,471890009,True,True,Dilated cardiomyopathy with genetic marker (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
185,382107,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy due to infiltration,64749001,True,True,Dilated cardiomyopathy due to infiltration (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
186,314797,I25.5,Ischaemic cardiomyopathy,1,Dilated cardiomyopathy of ischaemic origin,426856002,True,True,Ischemic congestive cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
187,18501,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy caused by radiation,12563008,True,True,Dilated cardiomyopathy caused by radiation (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
188,314797,I25.5,Ischaemic cardiomyopathy,1,Dilated cardiomyopathy of ischemic origin,426856002,True,True,Ischemic congestive cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
189,368055,E85.4,Organ-limited amyloidosis,1,Dilated cardiomyopathy due to amyloidosis,58629009,True,True,Dilated cardiomyopathy due to amyloidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
190,368056,I43.1,Cardiomyopathy in metabolic diseases,1,Dilated cardiomyopathy due to amyloidosis,58629009,True,True,Dilated cardiomyopathy due to amyloidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
191,368057,I43.1,Cardiomyopathy in metabolic diseases,1,Dilated cardiomyopathy due to amyloidosis,58629009,True,True,Dilated cardiomyopathy due to amyloidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
192,368058,E85.4,Organ-limited amyloidosis,1,Dilated cardiomyopathy due to amyloidosis,58629009,True,True,Dilated cardiomyopathy due to amyloidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
193,1485895,M34.9,"Systemic sclerosis, unspecified",1,Dilated cardiomyopathy due to scleroderma,35719004,True,True,Dilated cardiomyopathy due to systemic sclerosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
194,1485896,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to scleroderma,35719004,True,True,Dilated cardiomyopathy due to systemic sclerosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
195,1485893,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to scleroderma,35719004,True,True,Dilated cardiomyopathy due to systemic sclerosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
196,1485894,M34.9,"Systemic sclerosis, unspecified",1,Dilated cardiomyopathy due to scleroderma,35719004,True,True,Dilated cardiomyopathy due to systemic sclerosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
197,371049,D86.8,Sarcoidosis of other and combined sites,1,Dilated cardiomyopathy due to sarcoidosis,6022005,True,True,Dilated cardiomyopathy due to sarcoidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
198,371050,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to sarcoidosis,6022005,True,True,Dilated cardiomyopathy due to sarcoidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
199,371051,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to sarcoidosis,6022005,True,True,Dilated cardiomyopathy due to sarcoidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
200,371052,D86.8,Sarcoidosis of other and combined sites,1,Dilated cardiomyopathy due to sarcoidosis,6022005,True,True,Dilated cardiomyopathy due to sarcoidosis (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
201,360653,I42.0,Dilated cardiomyopathy,1,Primary idiopathic dilated cardiomyopathy,53043001,True,True,Primary idiopathic dilated cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
202,48129,I42.0,Dilated cardiomyopathy,1,Primary dilated cardiomyopathy (disorder),195021004,True,True,Primary dilated cardiomyopathy (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
203,416637,I42.7,Cardiomyopathy due to drugs and other external agents,1,Dilated cardiomyopathy secondary to drug,72972005,True,True,Dilated cardiomyopathy caused by drug (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
204,2029804,I42.6,Alcoholic cardiomyopathy,1,Dilated cardiomyopathy caused by ethanol,1234750000,True,True,Dilated cardiomyopathy caused by ethanol (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
205,2029804,I42.6,Alcoholic cardiomyopathy,1,Dilated cardiomyopathy caused by alcohol,1234750000,True,True,Dilated cardiomyopathy caused by ethanol (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
206,417792,I43.8,Cardiomyopathy in other diseases classified elsewhere,1,Dilated cardiomyopathy due to malignancy,74249003,True,True,Dilated cardiomyopathy due to malignancy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
207,433117,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy due to infection,86194008,True,True,Dilated cardiomyopathy due to infectious disease (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
208,359139,I42.0,Dilated cardiomyopathy,1,Primary familial dilated cardiomyopathy,52029003,True,True,Primary familial dilated cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
209,351277,I42.4,Endocardial fibroelastosis,1,Fetal dilated cardiomyopathy (disorder),472327008,True,True,Fetal dilated cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
210,284510,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy due to granuloma,39693003,True,True,Dilated cardiomyopathy due to granuloma (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
211,416637,I42.7,Cardiomyopathy due to drugs and other external agents,1,Dilated cardiomyopathy caused by drug,72972005,True,True,Dilated cardiomyopathy caused by drug (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
212,399549,I42.0,Dilated cardiomyopathy,1,DMD-associated dilated cardiomyopathy,702424003,True,True,Dilated cardiomyopathy 3B (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
213,399549,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy 3B (disorder),702424003,True,True,Dilated cardiomyopathy 3B (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
214,382107,I42.0,Dilated cardiomyopathy,1,Infiltrative dilated cardiomyopathy,64749001,True,True,Dilated cardiomyopathy due to infiltration (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
215,29663,I42.0,Dilated cardiomyopathy,1,Dilated peripartum cardiomyopathy,16253001,True,True,Dilated peripartum cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
216,287056,I42.0,Dilated cardiomyopathy,1,Congestive dilated cardiomyopathy,399020009,True,True,Congestive cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
217,73533,I42.8,Other cardiomyopathies,1,Secondary dilated cardiomyopathy,20529002,True,True,Secondary dilated cardiomyopathy (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
218,399549,I42.0,Dilated cardiomyopathy,1,X-linked dilated cardiomyopathy,702424003,True,True,Dilated cardiomyopathy 3B (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
219,359139,I42.0,Dilated cardiomyopathy,1,Familial dilated cardiomyopathy,52029003,True,True,Primary familial dilated cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
220,48129,I42.0,Dilated cardiomyopathy,1,Primary dilated cardiomyopathy,195021004,True,True,Primary dilated cardiomyopathy (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
221,351277,I42.4,Endocardial fibroelastosis,1,Foetal dilated cardiomyopathy,472327008,True,True,Fetal dilated cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
222,287056,I42.0,Dilated cardiomyopathy,1,DCM - Dilated cardiomyopathy,399020009,True,True,Congestive cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
223,351277,I42.4,Endocardial fibroelastosis,1,Fetal dilated cardiomyopathy,472327008,True,True,Fetal dilated cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
224,399549,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy 3B,702424003,True,True,Dilated cardiomyopathy 3B (disorder),900000000000207008,Primitive,Dilated cardiomyopathy
225,287056,I42.0,Dilated cardiomyopathy,1,Dilated cardiomyopathy,399020009,True,True,Congestive cardiomyopathy (disorder),900000000000207008,Fully defined,Dilated cardiomyopathy
226,,,,,Nonsurgical reduction of cardiac septum for hypertrophic obstructive cardiomyopathy with angiography of coronary artery (procedure),440074009,True,True,Nonsurgical reduction of cardiac septum for hypertrophic obstructive cardiomyopathy with angiography of coronary artery (procedure),900000000000207008,Primitive,Obstructive hypertrophic cardiomyopathy
